order_id,order_date,sku_id,sku_name,quantity,store_id,category
ORD_0034205,2023-11-09,SKU_012,Paneer 200g,4,STORE_C,dairy
ORD_0034206,2023-11-09,SKU_012,Paneer 200g,10,STORE_C,dairy
ORD_0034207,2023-11-09,SKU_012,Paneer 200g,1,STORE_C,dairy
ORD_0034208,2023-11-09,SKU_013,Coconut Oil 1L,4,STORE_C,staples
ORD_0034209,2023-11-09,SKU_013,Coconut Oil 1L,5,STORE_C,staples
ORD_0034210,2023-11-09,SKU_014,Lays Classic 50g,3,STORE_C,snacks
ORD_0034211,2023-11-09,SKU_014,Lays Classic 50g,3,STORE_C,snacks
ORD_0034212,2023-11-09,SKU_014,Lays Classic 50g,2,STORE_C,snacks
ORD_0034213,2023-11-09,SKU_015,Maggi 2min Noodles,2,STORE_C,snacks
ORD_0034214,2023-11-09,SKU_015,Maggi 2min Noodles,6,STORE_C,snacks
ORD_0034215,2023-11-09,SKU_015,Maggi 2min Noodles,1,STORE_C,snacks
ORD_0034216,2023-11-09,SKU_016,Tata Tea 250g,2,STORE_C,beverages
ORD_0034217,2023-11-09,SKU_016,Tata Tea 250g,6,STORE_C,beverages
ORD_0034218,2023-11-09,SKU_017,Amul Ghee 500ml,5,STORE_C,dairy
ORD_0034219,2023-11-09,SKU_017,Amul Ghee 500ml,2,STORE_C,dairy
ORD_0034220,2023-11-09,SKU_018,Biscuits Parle-G 800g,4,STORE_C,snacks
ORD_0034221,2023-11-09,SKU_018,Biscuits Parle-G 800g,3,STORE_C,snacks
ORD_0034222,2023-11-09,SKU_019,Mineral Water 1L,7,STORE_C,beverages
ORD_0034223,2023-11-09,SKU_020,Orange Juice 1L,5,STORE_C,beverages
ORD_0034224,2023-11-09,SKU_021,Green Tea 25bags,4,STORE_C,beverages
ORD_0034225,2023-11-09,SKU_022,Almonds 200g,4,STORE_C,snacks
ORD_0034226,2023-11-09,SKU_023,Oats 1kg,2,STORE_C,staples
ORD_0034227,2023-11-09,SKU_023,Oats 1kg,1,STORE_C,staples
ORD_0034228,2023-11-09,SKU_024,Cheese Slice 200g,4,STORE_C,dairy
ORD_0034229,2023-11-09,SKU_025,Sugar 1kg,4,STORE_C,staples
ORD_0034230,2023-11-09,SKU_026,Salt 1kg,3,STORE_C,staples
ORD_0034231,2023-11-09,SKU_026,Salt 1kg,1,STORE_C,staples
ORD_0034232,2023-11-09,SKU_027,Mustard Oil 1L,2,STORE_C,staples
ORD_0034233,2023-11-09,SKU_028,Choco Pie 6pk,3,STORE_C,snacks
ORD_0034234,2023-11-09,SKU_029,Mango Juice 1L,2,STORE_C,beverages
ORD_0034235,2023-11-09,SKU_030,Detergent 500g,3,STORE_C,staples
ORD_0034236,2023-11-10,SKU_001,Full Cream Milk 1L,10,STORE_A,dairy
ORD_0034237,2023-11-10,SKU_001,Full Cream Milk 1L,3,STORE_A,dairy
ORD_0034238,2023-11-10,SKU_001,Full Cream Milk 1L,5,STORE_A,dairy
ORD_0034239,2023-11-10,SKU_001,Full Cream Milk 1L,6,STORE_A,dairy
ORD_0034240,2023-11-10,SKU_001,Full Cream Milk 1L,9,STORE_A,dairy
ORD_0034241,2023-11-10,SKU_001,Full Cream Milk 1L,4,STORE_A,dairy
ORD_0034242,2023-11-10,SKU_001,Full Cream Milk 1L,2,STORE_A,dairy
ORD_0034243,2023-11-10,SKU_002,Eggs 12pk,8,STORE_A,dairy
ORD_0034244,2023-11-10,SKU_002,Eggs 12pk,10,STORE_A,dairy
ORD_0034245,2023-11-10,SKU_002,Eggs 12pk,6,STORE_A,dairy
ORD_0034246,2023-11-10,SKU_002,Eggs 12pk,8,STORE_A,dairy
ORD_0034247,2023-11-10,SKU_002,Eggs 12pk,5,STORE_A,dairy
ORD_0034248,2023-11-10,SKU_002,Eggs 12pk,1,STORE_A,dairy
ORD_0034249,2023-11-10,SKU_002,Eggs 12pk,4,STORE_A,dairy
ORD_0034250,2023-11-10,SKU_002,Eggs 12pk,2,STORE_A,dairy
ORD_0034251,2023-11-10,SKU_003,Bread White 400g,5,STORE_A,staples
ORD_0034252,2023-11-10,SKU_003,Bread White 400g,9,STORE_A,staples
ORD_0034253,2023-11-10,SKU_003,Bread White 400g,10,STORE_A,staples
ORD_0034254,2023-11-10,SKU_003,Bread White 400g,6,STORE_A,staples
ORD_0034255,2023-11-10,SKU_003,Bread White 400g,3,STORE_A,staples
ORD_0034256,2023-11-10,SKU_003,Bread White 400g,2,STORE_A,staples
ORD_0034257,2023-11-10,SKU_003,Bread White 400g,2,STORE_A,staples
ORD_0034258,2023-11-10,SKU_004,Banana 1kg,6,STORE_A,produce
ORD_0034259,2023-11-10,SKU_004,Banana 1kg,10,STORE_A,produce
ORD_0034260,2023-11-10,SKU_004,Banana 1kg,8,STORE_A,produce
ORD_0034261,2023-11-10,SKU_004,Banana 1kg,5,STORE_A,produce
ORD_0034262,2023-11-10,SKU_005,Onion 1kg,7,STORE_A,produce
ORD_0034263,2023-11-10,SKU_005,Onion 1kg,2,STORE_A,produce
ORD_0034264,2023-11-10,SKU_005,Onion 1kg,4,STORE_A,produce
ORD_0034265,2023-11-10,SKU_005,Onion 1kg,10,STORE_A,produce
ORD_0034266,2023-11-10,SKU_005,Onion 1kg,5,STORE_A,produce
ORD_0034267,2023-11-10,SKU_005,Onion 1kg,8,STORE_A,produce
ORD_0034268,2023-11-10,SKU_005,Onion 1kg,3,STORE_A,produce
ORD_0034269,2023-11-10,SKU_006,Tomato 500g,9,STORE_A,produce
ORD_0034270,2023-11-10,SKU_006,Tomato 500g,1,STORE_A,produce
ORD_0034271,2023-11-10,SKU_006,Tomato 500g,9,STORE_A,produce
ORD_0034272,2023-11-10,SKU_006,Tomato 500g,5,STORE_A,produce
ORD_0034273,2023-11-10,SKU_006,Tomato 500g,4,STORE_A,produce
ORD_0034274,2023-11-10,SKU_006,Tomato 500g,5,STORE_A,produce
ORD_0034275,2023-11-10,SKU_007,Curd 400g,5,STORE_A,dairy
ORD_0034276,2023-11-10,SKU_007,Curd 400g,10,STORE_A,dairy
ORD_0034277,2023-11-10,SKU_007,Curd 400g,5,STORE_A,dairy
ORD_0034278,2023-11-10,SKU_007,Curd 400g,1,STORE_A,dairy
ORD_0034279,2023-11-10,SKU_007,Curd 400g,4,STORE_A,dairy
ORD_0034280,2023-11-10,SKU_008,Butter 100g,3,STORE_A,dairy
ORD_0034281,2023-11-10,SKU_008,Butter 100g,1,STORE_A,dairy
ORD_0034282,2023-11-10,SKU_008,Butter 100g,5,STORE_A,dairy
ORD_0034283,2023-11-10,SKU_008,Butter 100g,10,STORE_A,dairy
ORD_0034284,2023-11-10,SKU_008,Butter 100g,3,STORE_A,dairy
ORD_0034285,2023-11-10,SKU_009,Rice 1kg,4,STORE_A,staples
ORD_0034286,2023-11-10,SKU_009,Rice 1kg,4,STORE_A,staples
ORD_0034287,2023-11-10,SKU_009,Rice 1kg,2,STORE_A,staples
ORD_0034288,2023-11-10,SKU_009,Rice 1kg,2,STORE_A,staples
ORD_0034289,2023-11-10,SKU_009,Rice 1kg,5,STORE_A,staples
ORD_0034290,2023-11-10,SKU_010,Atta 5kg,5,STORE_A,staples
ORD_0034291,2023-11-10,SKU_010,Atta 5kg,5,STORE_A,staples
ORD_0034292,2023-11-10,SKU_010,Atta 5kg,2,STORE_A,staples
ORD_0034293,2023-11-10,SKU_010,Atta 5kg,3,STORE_A,staples
ORD_0034294,2023-11-10,SKU_011,Potato 1kg,5,STORE_A,produce
ORD_0034295,2023-11-10,SKU_011,Potato 1kg,3,STORE_A,produce
ORD_0034296,2023-11-10,SKU_011,Potato 1kg,2,STORE_A,produce
ORD_0034297,2023-11-10,SKU_011,Potato 1kg,3,STORE_A,produce
ORD_0034298,2023-11-10,SKU_011,Potato 1kg,5,STORE_A,produce
ORD_0034299,2023-11-10,SKU_012,Paneer 200g,6,STORE_A,dairy
ORD_0034300,2023-11-10,SKU_012,Paneer 200g,4,STORE_A,dairy
ORD_0034301,2023-11-10,SKU_012,Paneer 200g,5,STORE_A,dairy
ORD_0034302,2023-11-10,SKU_013,Coconut Oil 1L,9,STORE_A,staples
ORD_0034303,2023-11-10,SKU_013,Coconut Oil 1L,5,STORE_A,staples
ORD_0034304,2023-11-10,SKU_014,Lays Classic 50g,4,STORE_A,snacks
ORD_0034305,2023-11-10,SKU_014,Lays Classic 50g,1,STORE_A,snacks
ORD_0034306,2023-11-10,SKU_014,Lays Classic 50g,6,STORE_A,snacks
ORD_0034307,2023-11-10,SKU_015,Maggi 2min Noodles,1,STORE_A,snacks
ORD_0034308,2023-11-10,SKU_015,Maggi 2min Noodles,6,STORE_A,snacks
ORD_0034309,2023-11-10,SKU_015,Maggi 2min Noodles,1,STORE_A,snacks
ORD_0034310,2023-11-10,SKU_016,Tata Tea 250g,3,STORE_A,beverages
ORD_0034311,2023-11-10,SKU_016,Tata Tea 250g,7,STORE_A,beverages
ORD_0034312,2023-11-10,SKU_016,Tata Tea 250g,2,STORE_A,beverages
ORD_0034313,2023-11-10,SKU_017,Amul Ghee 500ml,1,STORE_A,dairy
ORD_0034314,2023-11-10,SKU_017,Amul Ghee 500ml,8,STORE_A,dairy
ORD_0034315,2023-11-10,SKU_018,Biscuits Parle-G 800g,5,STORE_A,snacks
ORD_0034316,2023-11-10,SKU_018,Biscuits Parle-G 800g,1,STORE_A,snacks
ORD_0034317,2023-11-10,SKU_019,Mineral Water 1L,2,STORE_A,beverages
ORD_0034318,2023-11-10,SKU_019,Mineral Water 1L,3,STORE_A,beverages
ORD_0034319,2023-11-10,SKU_019,Mineral Water 1L,1,STORE_A,beverages
ORD_0034320,2023-11-10,SKU_020,Orange Juice 1L,6,STORE_A,beverages
ORD_0034321,2023-11-10,SKU_020,Orange Juice 1L,2,STORE_A,beverages
ORD_0034322,2023-11-10,SKU_020,Orange Juice 1L,1,STORE_A,beverages
ORD_0034323,2023-11-10,SKU_021,Green Tea 25bags,6,STORE_A,beverages
ORD_0034324,2023-11-10,SKU_021,Green Tea 25bags,2,STORE_A,beverages
ORD_0034325,2023-11-10,SKU_022,Almonds 200g,3,STORE_A,snacks
ORD_0034326,2023-11-10,SKU_022,Almonds 200g,4,STORE_A,snacks
ORD_0034327,2023-11-10,SKU_023,Oats 1kg,3,STORE_A,staples
ORD_0034328,2023-11-10,SKU_023,Oats 1kg,4,STORE_A,staples
ORD_0034329,2023-11-10,SKU_024,Cheese Slice 200g,6,STORE_A,dairy
ORD_0034330,2023-11-10,SKU_024,Cheese Slice 200g,1,STORE_A,dairy
ORD_0034331,2023-11-10,SKU_025,Sugar 1kg,3,STORE_A,staples
ORD_0034332,2023-11-10,SKU_026,Salt 1kg,4,STORE_A,staples
ORD_0034333,2023-11-10,SKU_027,Mustard Oil 1L,2,STORE_A,staples
ORD_0034334,2023-11-10,SKU_027,Mustard Oil 1L,2,STORE_A,staples
ORD_0034335,2023-11-10,SKU_028,Choco Pie 6pk,1,STORE_A,snacks
ORD_0034336,2023-11-10,SKU_028,Choco Pie 6pk,2,STORE_A,snacks
ORD_0034337,2023-11-10,SKU_029,Mango Juice 1L,2,STORE_A,beverages
ORD_0034338,2023-11-10,SKU_030,Detergent 500g,1,STORE_A,staples
ORD_0034339,2023-11-10,SKU_030,Detergent 500g,2,STORE_A,staples
ORD_0034340,2023-11-10,SKU_001,Full Cream Milk 1L,7,STORE_B,dairy
ORD_0034341,2023-11-10,SKU_001,Full Cream Milk 1L,10,STORE_B,dairy
ORD_0034342,2023-11-10,SKU_001,Full Cream Milk 1L,5,STORE_B,dairy
ORD_0034343,2023-11-10,SKU_001,Full Cream Milk 1L,2,STORE_B,dairy
ORD_0034344,2023-11-10,SKU_001,Full Cream Milk 1L,7,STORE_B,dairy
ORD_0034345,2023-11-10,SKU_001,Full Cream Milk 1L,6,STORE_B,dairy
ORD_0034346,2023-11-10,SKU_002,Eggs 12pk,3,STORE_B,dairy
ORD_0034347,2023-11-10,SKU_002,Eggs 12pk,6,STORE_B,dairy
ORD_0034348,2023-11-10,SKU_002,Eggs 12pk,5,STORE_B,dairy
ORD_0034349,2023-11-10,SKU_002,Eggs 12pk,1,STORE_B,dairy
ORD_0034350,2023-11-10,SKU_002,Eggs 12pk,1,STORE_B,dairy
ORD_0034351,2023-11-10,SKU_002,Eggs 12pk,2,STORE_B,dairy
ORD_0034352,2023-11-10,SKU_002,Eggs 12pk,7,STORE_B,dairy
ORD_0034353,2023-11-10,SKU_002,Eggs 12pk,3,STORE_B,dairy
ORD_0034354,2023-11-10,SKU_002,Eggs 12pk,9,STORE_B,dairy
ORD_0034355,2023-11-10,SKU_002,Eggs 12pk,3,STORE_B,dairy
ORD_0034356,2023-11-10,SKU_002,Eggs 12pk,4,STORE_B,dairy
ORD_0034357,2023-11-10,SKU_003,Bread White 400g,4,STORE_B,staples
ORD_0034358,2023-11-10,SKU_003,Bread White 400g,7,STORE_B,staples
ORD_0034359,2023-11-10,SKU_003,Bread White 400g,5,STORE_B,staples
ORD_0034360,2023-11-10,SKU_003,Bread White 400g,6,STORE_B,staples
ORD_0034361,2023-11-10,SKU_003,Bread White 400g,8,STORE_B,staples
ORD_0034362,2023-11-10,SKU_003,Bread White 400g,4,STORE_B,staples
ORD_0034363,2023-11-10,SKU_004,Banana 1kg,6,STORE_B,produce
ORD_0034364,2023-11-10,SKU_004,Banana 1kg,10,STORE_B,produce
ORD_0034365,2023-11-10,SKU_004,Banana 1kg,2,STORE_B,produce
ORD_0034366,2023-11-10,SKU_004,Banana 1kg,2,STORE_B,produce
ORD_0034367,2023-11-10,SKU_005,Onion 1kg,6,STORE_B,produce
ORD_0034368,2023-11-10,SKU_005,Onion 1kg,10,STORE_B,produce
ORD_0034369,2023-11-10,SKU_005,Onion 1kg,7,STORE_B,produce
ORD_0034370,2023-11-10,SKU_005,Onion 1kg,4,STORE_B,produce
ORD_0034371,2023-11-10,SKU_005,Onion 1kg,1,STORE_B,produce
ORD_0034372,2023-11-10,SKU_006,Tomato 500g,10,STORE_B,produce
ORD_0034373,2023-11-10,SKU_006,Tomato 500g,1,STORE_B,produce
ORD_0034374,2023-11-10,SKU_006,Tomato 500g,7,STORE_B,produce
ORD_0034375,2023-11-10,SKU_006,Tomato 500g,1,STORE_B,produce
ORD_0034376,2023-11-10,SKU_006,Tomato 500g,1,STORE_B,produce
ORD_0034377,2023-11-10,SKU_007,Curd 400g,4,STORE_B,dairy
ORD_0034378,2023-11-10,SKU_007,Curd 400g,7,STORE_B,dairy
ORD_0034379,2023-11-10,SKU_007,Curd 400g,5,STORE_B,dairy
ORD_0034380,2023-11-10,SKU_007,Curd 400g,4,STORE_B,dairy
ORD_0034381,2023-11-10,SKU_008,Butter 100g,8,STORE_B,dairy
ORD_0034382,2023-11-10,SKU_008,Butter 100g,2,STORE_B,dairy
ORD_0034383,2023-11-10,SKU_008,Butter 100g,4,STORE_B,dairy
ORD_0034384,2023-11-10,SKU_008,Butter 100g,4,STORE_B,dairy
ORD_0034385,2023-11-10,SKU_008,Butter 100g,3,STORE_B,dairy
ORD_0034386,2023-11-10,SKU_009,Rice 1kg,9,STORE_B,staples
ORD_0034387,2023-11-10,SKU_009,Rice 1kg,4,STORE_B,staples
ORD_0034388,2023-11-10,SKU_009,Rice 1kg,7,STORE_B,staples
ORD_0034389,2023-11-10,SKU_010,Atta 5kg,7,STORE_B,staples
ORD_0034390,2023-11-10,SKU_010,Atta 5kg,3,STORE_B,staples
ORD_0034391,2023-11-10,SKU_010,Atta 5kg,2,STORE_B,staples
ORD_0034392,2023-11-10,SKU_011,Potato 1kg,5,STORE_B,produce
ORD_0034393,2023-11-10,SKU_011,Potato 1kg,4,STORE_B,produce
ORD_0034394,2023-11-10,SKU_012,Paneer 200g,4,STORE_B,dairy
ORD_0034395,2023-11-10,SKU_012,Paneer 200g,5,STORE_B,dairy
ORD_0034396,2023-11-10,SKU_012,Paneer 200g,4,STORE_B,dairy
ORD_0034397,2023-11-10,SKU_013,Coconut Oil 1L,1,STORE_B,staples
ORD_0034398,2023-11-10,SKU_013,Coconut Oil 1L,4,STORE_B,staples
ORD_0034399,2023-11-10,SKU_013,Coconut Oil 1L,6,STORE_B,staples
ORD_0034400,2023-11-10,SKU_013,Coconut Oil 1L,2,STORE_B,staples
ORD_0034401,2023-11-10,SKU_014,Lays Classic 50g,8,STORE_B,snacks
ORD_0034402,2023-11-10,SKU_014,Lays Classic 50g,4,STORE_B,snacks
ORD_0034403,2023-11-10,SKU_014,Lays Classic 50g,1,STORE_B,snacks
ORD_0034404,2023-11-10,SKU_015,Maggi 2min Noodles,5,STORE_B,snacks
ORD_0034405,2023-11-10,SKU_015,Maggi 2min Noodles,5,STORE_B,snacks
ORD_0034406,2023-11-10,SKU_016,Tata Tea 250g,10,STORE_B,beverages
ORD_0034407,2023-11-10,SKU_017,Amul Ghee 500ml,8,STORE_B,dairy
ORD_0034408,2023-11-10,SKU_017,Amul Ghee 500ml,1,STORE_B,dairy
ORD_0034409,2023-11-10,SKU_018,Biscuits Parle-G 800g,1,STORE_B,snacks
ORD_0034410,2023-11-10,SKU_018,Biscuits Parle-G 800g,4,STORE_B,snacks
ORD_0034411,2023-11-10,SKU_018,Biscuits Parle-G 800g,4,STORE_B,snacks
ORD_0034412,2023-11-10,SKU_019,Mineral Water 1L,1,STORE_B,beverages
ORD_0034413,2023-11-10,SKU_019,Mineral Water 1L,1,STORE_B,beverages
ORD_0034414,2023-11-10,SKU_019,Mineral Water 1L,5,STORE_B,beverages
ORD_0034415,2023-11-10,SKU_020,Orange Juice 1L,2,STORE_B,beverages
ORD_0034416,2023-11-10,SKU_020,Orange Juice 1L,5,STORE_B,beverages
ORD_0034417,2023-11-10,SKU_021,Green Tea 25bags,4,STORE_B,beverages
ORD_0034418,2023-11-10,SKU_021,Green Tea 25bags,2,STORE_B,beverages
ORD_0034419,2023-11-10,SKU_022,Almonds 200g,3,STORE_B,snacks
ORD_0034420,2023-11-10,SKU_023,Oats 1kg,5,STORE_B,staples
ORD_0034421,2023-11-10,SKU_024,Cheese Slice 200g,5,STORE_B,dairy
ORD_0034422,2023-11-10,SKU_025,Sugar 1kg,4,STORE_B,staples
ORD_0034423,2023-11-10,SKU_026,Salt 1kg,4,STORE_B,staples
ORD_0034424,2023-11-10,SKU_027,Mustard Oil 1L,1,STORE_B,staples
ORD_0034425,2023-11-10,SKU_027,Mustard Oil 1L,1,STORE_B,staples
ORD_0034426,2023-11-10,SKU_027,Mustard Oil 1L,2,STORE_B,staples
ORD_0034427,2023-11-10,SKU_028,Choco Pie 6pk,3,STORE_B,snacks
ORD_0034428,2023-11-10,SKU_029,Mango Juice 1L,3,STORE_B,beverages
ORD_0034429,2023-11-10,SKU_030,Detergent 500g,2,STORE_B,staples
ORD_0034430,2023-11-10,SKU_001,Full Cream Milk 1L,5,STORE_C,dairy
ORD_0034431,2023-11-10,SKU_001,Full Cream Milk 1L,3,STORE_C,dairy
ORD_0034432,2023-11-10,SKU_001,Full Cream Milk 1L,7,STORE_C,dairy
ORD_0034433,2023-11-10,SKU_001,Full Cream Milk 1L,2,STORE_C,dairy
ORD_0034434,2023-11-10,SKU_002,Eggs 12pk,9,STORE_C,dairy
ORD_0034435,2023-11-10,SKU_002,Eggs 12pk,2,STORE_C,dairy
ORD_0034436,2023-11-10,SKU_002,Eggs 12pk,2,STORE_C,dairy
ORD_0034437,2023-11-10,SKU_002,Eggs 12pk,6,STORE_C,dairy
ORD_0034438,2023-11-10,SKU_002,Eggs 12pk,3,STORE_C,dairy
ORD_0034439,2023-11-10,SKU_002,Eggs 12pk,3,STORE_C,dairy
ORD_0034440,2023-11-10,SKU_002,Eggs 12pk,5,STORE_C,dairy
ORD_0034441,2023-11-10,SKU_003,Bread White 400g,5,STORE_C,staples
ORD_0034442,2023-11-10,SKU_003,Bread White 400g,5,STORE_C,staples
ORD_0034443,2023-11-10,SKU_003,Bread White 400g,7,STORE_C,staples
ORD_0034444,2023-11-10,SKU_003,Bread White 400g,3,STORE_C,staples
ORD_0034445,2023-11-10,SKU_004,Banana 1kg,8,STORE_C,produce
ORD_0034446,2023-11-10,SKU_004,Banana 1kg,3,STORE_C,produce
ORD_0034447,2023-11-10,SKU_004,Banana 1kg,6,STORE_C,produce
ORD_0034448,2023-11-10,SKU_004,Banana 1kg,5,STORE_C,produce
ORD_0034449,2023-11-10,SKU_004,Banana 1kg,4,STORE_C,produce
ORD_0034450,2023-11-10,SKU_004,Banana 1kg,2,STORE_C,produce
ORD_0034451,2023-11-10,SKU_005,Onion 1kg,9,STORE_C,produce
ORD_0034452,2023-11-10,SKU_005,Onion 1kg,1,STORE_C,produce
ORD_0034453,2023-11-10,SKU_005,Onion 1kg,1,STORE_C,produce
ORD_0034454,2023-11-10,SKU_005,Onion 1kg,4,STORE_C,produce
ORD_0034455,2023-11-10,SKU_005,Onion 1kg,6,STORE_C,produce
ORD_0034456,2023-11-10,SKU_005,Onion 1kg,8,STORE_C,produce
ORD_0034457,2023-11-10,SKU_005,Onion 1kg,1,STORE_C,produce
ORD_0034458,2023-11-10,SKU_005,Onion 1kg,1,STORE_C,produce
ORD_0034459,2023-11-10,SKU_006,Tomato 500g,4,STORE_C,produce
ORD_0034460,2023-11-10,SKU_006,Tomato 500g,10,STORE_C,produce
ORD_0034461,2023-11-10,SKU_006,Tomato 500g,2,STORE_C,produce
ORD_0034462,2023-11-10,SKU_006,Tomato 500g,6,STORE_C,produce
ORD_0034463,2023-11-10,SKU_007,Curd 400g,4,STORE_C,dairy
ORD_0034464,2023-11-10,SKU_007,Curd 400g,1,STORE_C,dairy
ORD_0034465,2023-11-10,SKU_007,Curd 400g,5,STORE_C,dairy
ORD_0034466,2023-11-10,SKU_007,Curd 400g,5,STORE_C,dairy
ORD_0034467,2023-11-10,SKU_008,Butter 100g,2,STORE_C,dairy
ORD_0034468,2023-11-10,SKU_008,Butter 100g,1,STORE_C,dairy
ORD_0034469,2023-11-10,SKU_008,Butter 100g,5,STORE_C,dairy
ORD_0034470,2023-11-10,SKU_008,Butter 100g,4,STORE_C,dairy
ORD_0034471,2023-11-10,SKU_009,Rice 1kg,2,STORE_C,staples
ORD_0034472,2023-11-10,SKU_009,Rice 1kg,8,STORE_C,staples
ORD_0034473,2023-11-10,SKU_009,Rice 1kg,5,STORE_C,staples
ORD_0034474,2023-11-10,SKU_010,Atta 5kg,5,STORE_C,staples
ORD_0034475,2023-11-10,SKU_010,Atta 5kg,7,STORE_C,staples
ORD_0034476,2023-11-10,SKU_011,Potato 1kg,2,STORE_C,produce
ORD_0034477,2023-11-10,SKU_011,Potato 1kg,5,STORE_C,produce
ORD_0034478,2023-11-10,SKU_011,Potato 1kg,1,STORE_C,produce
ORD_0034479,2023-11-10,SKU_011,Potato 1kg,4,STORE_C,produce
ORD_0034480,2023-11-10,SKU_012,Paneer 200g,5,STORE_C,dairy
ORD_0034481,2023-11-10,SKU_012,Paneer 200g,5,STORE_C,dairy
ORD_0034482,2023-11-10,SKU_013,Coconut Oil 1L,5,STORE_C,staples
ORD_0034483,2023-11-10,SKU_013,Coconut Oil 1L,5,STORE_C,staples
ORD_0034484,2023-11-10,SKU_013,Coconut Oil 1L,1,STORE_C,staples
ORD_0034485,2023-11-10,SKU_014,Lays Classic 50g,1,STORE_C,snacks
ORD_0034486,2023-11-10,SKU_014,Lays Classic 50g,7,STORE_C,snacks
ORD_0034487,2023-11-10,SKU_015,Maggi 2min Noodles,1,STORE_C,snacks
ORD_0034488,2023-11-10,SKU_015,Maggi 2min Noodles,5,STORE_C,snacks
ORD_0034489,2023-11-10,SKU_015,Maggi 2min Noodles,1,STORE_C,snacks
ORD_0034490,2023-11-10,SKU_016,Tata Tea 250g,1,STORE_C,beverages
ORD_0034491,2023-11-10,SKU_016,Tata Tea 250g,7,STORE_C,beverages
ORD_0034492,2023-11-10,SKU_017,Amul Ghee 500ml,5,STORE_C,dairy
ORD_0034493,2023-11-10,SKU_018,Biscuits Parle-G 800g,7,STORE_C,snacks
ORD_0034494,2023-11-10,SKU_019,Mineral Water 1L,4,STORE_C,beverages
ORD_0034495,2023-11-10,SKU_019,Mineral Water 1L,3,STORE_C,beverages
ORD_0034496,2023-11-10,SKU_020,Orange Juice 1L,6,STORE_C,beverages
ORD_0034497,2023-11-10,SKU_021,Green Tea 25bags,7,STORE_C,beverages
ORD_0034498,2023-11-10,SKU_022,Almonds 200g,4,STORE_C,snacks
ORD_0034499,2023-11-10,SKU_023,Oats 1kg,3,STORE_C,staples
ORD_0034500,2023-11-10,SKU_024,Cheese Slice 200g,4,STORE_C,dairy
ORD_0034501,2023-11-10,SKU_025,Sugar 1kg,1,STORE_C,staples
ORD_0034502,2023-11-10,SKU_025,Sugar 1kg,2,STORE_C,staples
ORD_0034503,2023-11-10,SKU_026,Salt 1kg,3,STORE_C,staples
ORD_0034504,2023-11-10,SKU_027,Mustard Oil 1L,2,STORE_C,staples
ORD_0034505,2023-11-10,SKU_027,Mustard Oil 1L,1,STORE_C,staples
ORD_0034506,2023-11-10,SKU_028,Choco Pie 6pk,3,STORE_C,snacks
ORD_0034507,2023-11-10,SKU_029,Mango Juice 1L,3,STORE_C,beverages
ORD_0034508,2023-11-10,SKU_030,Detergent 500g,2,STORE_C,staples
ORD_0034509,2023-11-11,SKU_001,Full Cream Milk 1L,6,STORE_A,dairy
ORD_0034510,2023-11-11,SKU_001,Full Cream Milk 1L,10,STORE_A,dairy
ORD_0034511,2023-11-11,SKU_001,Full Cream Milk 1L,5,STORE_A,dairy
ORD_0034512,2023-11-11,SKU_001,Full Cream Milk 1L,2,STORE_A,dairy
ORD_0034513,2023-11-11,SKU_001,Full Cream Milk 1L,3,STORE_A,dairy
ORD_0034514,2023-11-11,SKU_001,Full Cream Milk 1L,7,STORE_A,dairy
ORD_0034515,2023-11-11,SKU_001,Full Cream Milk 1L,10,STORE_A,dairy
ORD_0034516,2023-11-11,SKU_001,Full Cream Milk 1L,10,STORE_A,dairy
ORD_0034517,2023-11-11,SKU_001,Full Cream Milk 1L,5,STORE_A,dairy
ORD_0034518,2023-11-11,SKU_001,Full Cream Milk 1L,3,STORE_A,dairy
ORD_0034519,2023-11-11,SKU_001,Full Cream Milk 1L,4,STORE_A,dairy
ORD_0034520,2023-11-11,SKU_001,Full Cream Milk 1L,6,STORE_A,dairy
ORD_0034521,2023-11-11,SKU_001,Full Cream Milk 1L,8,STORE_A,dairy
ORD_0034522,2023-11-11,SKU_001,Full Cream Milk 1L,7,STORE_A,dairy
ORD_0034523,2023-11-11,SKU_001,Full Cream Milk 1L,3,STORE_A,dairy
ORD_0034524,2023-11-11,SKU_001,Full Cream Milk 1L,2,STORE_A,dairy
ORD_0034525,2023-11-11,SKU_001,Full Cream Milk 1L,3,STORE_A,dairy
ORD_0034526,2023-11-11,SKU_001,Full Cream Milk 1L,3,STORE_A,dairy
ORD_0034527,2023-11-11,SKU_002,Eggs 12pk,7,STORE_A,dairy
ORD_0034528,2023-11-11,SKU_002,Eggs 12pk,8,STORE_A,dairy
ORD_0034529,2023-11-11,SKU_002,Eggs 12pk,6,STORE_A,dairy
ORD_0034530,2023-11-11,SKU_002,Eggs 12pk,2,STORE_A,dairy
ORD_0034531,2023-11-11,SKU_002,Eggs 12pk,2,STORE_A,dairy
ORD_0034532,2023-11-11,SKU_002,Eggs 12pk,10,STORE_A,dairy
ORD_0034533,2023-11-11,SKU_002,Eggs 12pk,5,STORE_A,dairy
ORD_0034534,2023-11-11,SKU_002,Eggs 12pk,5,STORE_A,dairy
ORD_0034535,2023-11-11,SKU_002,Eggs 12pk,1,STORE_A,dairy
ORD_0034536,2023-11-11,SKU_002,Eggs 12pk,1,STORE_A,dairy
ORD_0034537,2023-11-11,SKU_002,Eggs 12pk,9,STORE_A,dairy
